Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CO,5/3/2017,10:15 AM,AGGRESSIVE SOLICITATION,Congress Avenue And East 6th Street,,Y,APD,6971,Black,Female
CO,5/3/2017,3:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,5351,Black,Male
CO,5/3/2017,9:09 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 7th Street,,Y,APD,6661,Black,Male
CM,5/3/2017,6:32 PM,Possession of Drug Paraphernalia,700 Block East 7th Street,,Y,APD,7772,Black,Male
CO,5/3/2017,7:45 AM,CAMPING IN A PUBLIC PLACE,1000 Block Red River,,Y,APD,5635,White,Male
CM,5/3/2017,2:03 PM,Possession of Drug Paraphernalia,500 Block Neches,,N,APD,6099,Black,Male
CM,5/3/2017,11:15 AM,Possession of Drug Paraphernalia,800 Block Congress Street,,Y,APD,6971,White,Male
CO,5/3/2017,3:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,5617,Black,Male
CO,5/3/2017,8:00 AM,AGGRESSIVE SOLICITATION,800 Block Congress Avenue,,Y,APD,6971,White,Male
CO,5/3/2017,7:45 AM,CAMPING IN A PUBLIC PLACE,1000 Block Red River,,Y,APD,5907,White,Male
CO,5/3/2017,11:00 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,6971,White,Male
CO,5/3/2017,5:15 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,100 Block East 6th Street,,Y,APD,5617,Black,Male
CO,5/3/2017,5:10 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,100 Block East 6th Street,,Y,APD,5617,Black,Male
CO,5/3/2017,3:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,N,APD,5617,Black,Male
CO,5/4/2017,12:00 AM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,600 Block Neches Street,,Y,APD,3454,White,Male
CM,5/4/2017,12:00 AM,THEFT OF SERVICE,117 West 4th Street,,Y,APD,7402,Black,Male
CO,5/4/2017,10:10 AM,CAMPING IN A PUBLIC PLACE,700 Block East 8th Street,,Y,APD,7240,Black,Male
CO,5/4/2017,1:00 PM,MANIFESTING - DRUGS,500 Block East 7th Street,,N,APD,3454,Black,Female
TR,5/4/2017,9:07 PM,PEDESTRIAN ON ROADWAY,200 Block East 6th Street,,Y,APD,7765,White,Male
CM,5/4/2017,1:00 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,3454,Black,Female
CM,5/4/2017,12:00 AM,PUBLIC INTOXICATION,314 East 6th Street,,Y,APD,7756,White,Male
CO,5/4/2017,9:30 AM,CAMPING IN A PUBLIC PLACE,700 Block East 8th Street,,Y,APD,3454,Black,Female
CO,5/4/2017,11:10 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6155,White,Female
CO,5/4/2017,12:00 AM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,600 Block Neches Street,,N,APD,3454,Black,Male
CO,5/4/2017,9:15 AM,HUMAN WASTE,500 Block East 7th Street,,Y,APD,7202,Black,Female
CM,5/4/2017,1:19 PM,MISDEMEANOR THEFT C - LESS THAN $100,500 Block East 7th Street,,Y,APD,4951,Black,Male
CM,5/5/2017,4:00 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,3968,Black,Male
CO,5/5/2017,9:43 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,River Street And East Avenue,,Y,APD,6144,No Data,Male
CO,5/5/2017,9:45 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,60 North Ih 35 Service Road,,N,APD,5635,White,Male
CO,5/5/2017,2:40 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block East 7th Street,,N,APD,3968,Black,Male
CO,5/5/2017,2:30 PM,HUMAN WASTE,700 Block Red River,,N,APD,3968,Hispanic,Male
CM,5/5/2017,4:30 PM,PUBLIC INTOXICATION,East 6th Street And Brazos Street,,Y,APD,7772,White,Male
CO,5/5/2017,3:30 AM,THROWING WATER OR ARTICLES 10-1-14,2401 San Gabriel,,Y,APD,6796,White,Male
CM,5/5/2017,2:31 AM,PUBLIC INTOXICATION,300 Block East 7th Street,,Y,APD,7297,Hispanic,Male
CM,5/5/2017,3:40 AM,Possession of Drug Paraphernalia,600 Block Red River Street,,Y,APD,4271,Black,Male
CM,5/5/2017,2:31 AM,PUBLIC INTOXICATION,300 Block East 7th Street,,Y,APD,7077,Black,Male
CM,5/5/2017,4:50 PM,Possession of Drug Paraphernalia,800 Block Waller Creek,,Y,APD,3968,Black,Male
CM,5/5/2017,6:30 PM,Possession of Drug Paraphernalia,1400 Block East 4th Street,,Y,APD,6145,White,Female
CM,5/5/2017,7:55 PM,Possession of Drug Paraphernalia,700 Block Red River Street,,N,APD,3968,White,Male
CO,5/5/2017,5:35 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block North Ih 35,,Y,APD,5351,Black,Male
CO,5/6/2017,10:07 PM,AGGRESSIVE SOLICITATION,900 Block Red River Street,,Y,APD,6971,Black,Male
CO,5/6/2017,11:35 PM,AGGRESSIVE SOLICITATION,800 Block Red River Street,,Y,APD,6971,No Data,Male
CM,5/6/2017,3:26 AM,PUBLIC INTOXICATION,600 Block East 6th Street,,Y,APD,5159,White,Male
CO,5/6/2017,10:42 PM,HUMAN WASTE,700 Block Red River,,Y,APD,5159,Black,Male
CM,5/6/2017,12:00 AM,PUBLIC INTOXICATION,613 Congress Avenue,,Y,APD,7597,Black,Male
CM,5/6/2017,10:16 PM,FAILURE TO IDENTIFY - REFUSE,800 RED RIVER STREET,,Y,APD,6971,Black,Male
CM,5/6/2017,2:39 AM,MINOR CONSUMING ALCOHOL,406 East 6th Street,,N,APD,7433,Hispanic,Female
CM,5/6/2017,12:00 AM,PUBLIC INTOXICATION,600 Block Trinity Street,,Y,APD,7756,Black,Male
CM,5/6/2017,3:26 AM,PUBLIC INTOXICATION,600 Block East 6th Street,,Y,APD,5159,Hispanic,Female
CM,5/6/2017,3:26 AM,Possession of Drug Paraphernalia,600 Block East 6th Street,,Y,APD,5159,Hispanic,Female
CM,5/6/2017,1:45 AM,PUBLIC INTOXICATION,403 East 6th Street,,Y,APD,7077,Hispanic,Male
CM,5/6/2017,10:40 PM,Possession of Drug Paraphernalia,700 Block Trinity Street,,Y,APD,6757,Hispanic,Male
CO,5/6/2017,10:16 PM,HUMAN WASTE,800 RED RIVER STREET,,Y,APD,6971,Black,Male
CM,5/6/2017,1:20 PM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,200 Block Colorado Street,,N,APD,6987,Black,Male
CM,5/7/2017,1:50 AM,PUBLIC INTOXICATION,302 East 6th Street,,Y,APD,7885,Black,Male
CM,5/7/2017,2:40 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7759,Black,Male
CM,5/7/2017,5:40 PM,Possession of Drug Paraphernalia,700 Block West 6th Street,,Y,APD,7400,Black,Male
CM,5/7/2017,2:43 AM,DISORDERLY CONDUCT - FIGHTING,6th Street And Trinity Street,,Y,APD,5159,Black,Male
CM,5/7/2017,1:17 AM,DISREGARD ORDER OF A POLICE OFFICER,218 East 6th Street,,Y,APD,6633,Black,Male
CO,5/8/2017,2:39 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block East 7th Street,,Y,APD,5351,Black,Male
CO,5/8/2017,12:30 PM,AGGRESSIVE SOLICITATION,6th Street,Congress Avenue,Y,APD,3454,Black,Male
CM,5/8/2017,10:40 PM,PUBLIC INTOXICATION,2438 Guadalupe Street,,N,APD,8103,Black,Male
CO,5/8/2017,2:40 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block Neches Street,,Y,APD,6770,Black,Male
CO,5/8/2017,12:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,6970,Black,Male
CO,5/8/2017,11:15 AM,LITTERING,600 Block Neches Street,,Y,APD,6155,White,Female
CO,5/8/2017,11:00 AM,CAMPING IN A PUBLIC PLACE,1200 Block Waller Creek,,Y,APD,3968,Black,Female
CO,5/8/2017,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity,,N,APD,6155,Hispanic,Male
CO,5/8/2017,7:55 AM,SMOKING - PUBLIC PLACE,1000 Block Red River Street,,N,APD,5907,White,Male
TR,5/8/2017,2:18 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street,Trinity Street,Y,APD,5159,Hispanic,Male
CO,5/8/2017,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity,,Y,APD,6970,White,Female
CM,5/8/2017,8:08 PM,FAILURE TO IDENTIFY - REFUSE,600 Block Neches Street,,Y,APD,7765,Black,Male
CO,5/8/2017,6:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And San Jacinto Boulevard,,Y,APD,7284,Hispanic,Male
TR,5/8/2017,1:15 PM,PEDESTRIAN WALKING AGAINST LIGHT,500 Block East 7th Street,,Y,APD,6770,White,Male
TR,5/8/2017,1:00 PM,PEDESTRIAN CROSSING MIDBLOCK,500 Block East 7th Street,,N,APD,6770,Black,Male
CO,5/8/2017,9:20 AM,HUMAN WASTE,500 Block East 5th Street,,N,APD,6086,White,Male
CM,5/8/2017,2:55 AM,PUBLIC INTOXICATION,500 Block Rio Grande Avenue,,N,APD,7433,Black,Male
CM,5/8/2017,1:40 AM,MINOR CONSUMING ALCOHOL,East 6th Street And Trinity Street,,Y,APD,7433,Asian,Female
TR,5/17/2017,8:29 AM,PEDESTRIAN ON ROADWAY,700 Block East 6th Street,,N,APD,7625,White,Male
CO,5/8/2017,12:35 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,900 Block North Congress Avenue,,Y,APD,3454,White,Male
CO,5/8/2017,11:53 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At Neches,,Y,APD,3454,White,Male
CO,5/8/2017,1:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block East 7th Street,,N,APD,6770,Black,Male
CO,5/8/2017,11:53 AM,MANIFESTING - DRUGS,6th Street At Neches,,Y,APD,3454,White,Male
CO,5/8/2017,7:58 AM,CAMPING IN A PUBLIC PLACE,1000 Block Red River Street,,N,APD,6144,White,Male
CO,5/8/2017,11:15 AM,LITTERING,600 Block Neches,,N,APD,6970,White,Male
CM,5/8/2017,12:55 AM,Possession of Drug Paraphernalia,400 Block East 7th Street,,Y,APD,4560,Black,Male
CO,5/8/2017,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,7th At Trinity,,Y,APD,3454,White,Male
CO,5/8/2017,2:28 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block Congress Avenue,,Y,APD,5907,White,Male
CO,5/8/2017,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,N,APD,6970,Black,Male
CM,5/8/2017,11:00 AM,Possession of Drug Paraphernalia,1200 Block Waller Creek,,N,APD,3968,Black,Female
CO,5/8/2017,1:00 PM,CAMPING IN A PUBLIC PLACE,600 Block Trinity,,Y,APD,6970,White,Female
CO,5/8/2017,12:20 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,6155,Black,Male
CO,5/8/2017,12:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,6970,Hispanic,Male
CO,5/8/2017,10:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River,,Y,APD,6970,White,Female
CM,5/8/2017,2:55 AM,PUBLIC INTOXICATION,500 Block Rio Grande Avenue,,Y,APD,7433,White,Female
TR,5/8/2017,12:00 AM,PEDESTRIAN ON ROADWAY,500 Block East 7th Street,,Y,APD,4951,Black,Male
TR,5/8/2017,12:30 AM,PEDESTRIAN WALKING AGAINST LIGHT,Neches And East 5th Street,,Y,APD,6971,Hispanic,Male
TR,5/8/2017,1:45 AM,PEDESTRIAN CROSSING MIDBLOCK,East 6th Street,Trinity Street,Y,APD,5159,White,Male
CO,5/8/2017,12:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,900 Block Congress Avenue,,N,APD,6970,White,Male
CM,5/9/2017,7:21 PM,PUBLIC INTOXICATION,200 Block West 3rd Street,,Y,APD,7759,Hispanic,Male
TR,5/9/2017,8:15 AM,PEDESTRIAN WALKING AGAINST LIGHT,700 Block Red River Street,,Y,APD,7202,White,Male
CM,5/9/2017,7:53 AM,Possession of Drug Paraphernalia,700 Block Red River,,Y,APD,3968,Hispanic,Female
CM,5/9/2017,1:36 PM,Possession of Drug Paraphernalia,600 Block Neches,,Y,APD,7451,White,Male
CO,5/9/2017,11:05 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At Brazos,,Y,APD,3454,Black,Male
CM,5/9/2017,4:59 PM,Possession of Drug Paraphernalia,505 Neches Street,,Y,APD,7705,White,Male
CM,5/9/2017,8:11 PM,Possession of Drug Paraphernalia,200 Block West 4th Street,,Y,APD,7765,White,Male
CO,5/9/2017,9:56 AM,MANIFESTING - DRUGS,7th Street At Trinity,,Y,APD,3454,White,Female
CO,5/9/2017,8:23 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,5635,Hispanic,Male
CO,5/9/2017,11:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6155,White,Female
CM,5/9/2017,8:11 PM,PUBLIC INTOXICATION,200 Block West 4th Street,,Y,APD,7765,White,Male
CO,5/9/2017,10:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6970,White,Male
CO,5/9/2017,10:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,N,APD,6970,Hispanic,Male
CO,5/9/2017,8:21 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6144,White,Male
CM,5/9/2017,10:44 PM,PUBLIC INTOXICATION,Trinity Street And East 7th Street,,Y,APD,7297,No Data,Female
CM,5/9/2017,6:59 PM,PUBLIC INTOXICATION,2000 Block Guadalupe Street,,N,APD,8068,White,Male
TR,5/9/2017,1:17 PM,PEDESTRIAN WALKING AGAINST LIGHT,7th Street And Red River,,Y,APD,5635,Hispanic,Male
CO,5/9/2017,10:15 AM,AGGRESSIVE SOLICITATION,6th Street At Congress Avenue,,Y,APD,3454,Black,Female
CO,5/9/2017,8:27 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,6144,White,Male
CO,5/9/2017,9:55 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,7th Street At Trinity,,Y,APD,3454,White,Female
CO,5/10/2017,12:25 PM,CAMPING IN A PUBLIC PLACE,15th Street And 35,,Y,APD,6766,White,Male
CO,5/10/2017,10:10 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,800 Block Congress Avenue,,Y,APD,7615,White,Male
CM,5/10/2017,3:30 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,N,APD,5617,White,Male
CM,5/10/2017,2:20 PM,Possession of Drug Paraphernalia,418 East 6th Street,,Y,APD,7451,White,Male
CO,5/10/2017,8:50 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",800 Block Waller Creek,,Y,APD,3968,White,Male
CM,5/10/2017,8:50 AM,Possession of Drug Paraphernalia,800 Block Waller Creek,,Y,APD,3968,White,Male
CM,5/10/2017,2:27 AM,FAILURE TO IDENTIFY - REFUSE,East 7th Street,Red River Street,Y,APD,7401,White,Female
CO,5/10/2017,4:12 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,400 Block Brazos Street,,N,APD,3540,Hispanic,Male
CO,5/10/2017,12:25 PM,CAMPING IN A PUBLIC PLACE,15th Street And Ih 35,,Y,APD,6766,Black,Male
CM,5/11/2017,12:00 AM,PUBLIC INTOXICATION,1628 East Cesar Chavez Street,,Y,APD,4951,Hispanic,Male
CM,5/12/2017,7:40 PM,Possession of Drug Paraphernalia,800 Block Brazos,,Y,APD,7759,No Data,Female
CM,5/12/2017,2:05 PM,Possession of Drug Paraphernalia,300 Block East 6th Street,,N,APD,7759,White,Male
CM,5/12/2017,1:05 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,7885,White,Female
CM,5/12/2017,12:00 AM,Possession of Drug Paraphernalia,,,Y,APD,7401,White,Male
CO,5/12/2017,9:00 PM,CAMPING IN A PUBLIC PLACE,900 Block Waller Creek,,Y,APD,3968,Black,Male
CO,5/12/2017,12:20 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block Red River Street,,Y,APD,3968,White,Male
CM,5/12/2017,12:45 AM,PUBLIC INTOXICATION,East 6th Street And Trinity Street,,Y,APD,7077,Hispanic,Male
CO,5/12/2017,10:35 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,214 East 6th Street,,Y,APD,5907,White,Male
CM,5/12/2017,2:55 AM,PUBLIC INTOXICATION,600 Block Neches Street,,Y,APD,6971,White,Male
TR,5/12/2017,5:20 PM,PEDESTRIAN WALKING AGAINST LIGHT,500 Block 6th Street And Red River,,N,APD,7759,White,Female
CM,5/12/2017,1:50 AM,PUBLIC INTOXICATION,409 East 6th Street,,N,APD,7433,White,Male
CO,5/12/2017,12:20 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block Red River Street,,N,APD,3968,White,Male
CM,5/12/2017,7:20 AM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,3968,Black,Male
CM,5/12/2017,12:52 AM,PUBLIC INTOXICATION,708 East 6th Street,,N,APD,7756,Black,Male
CM,5/12/2017,5:15 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,Y,APD,7759,White,Male
CM,5/12/2017,7:15 AM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,3968,Black,Male
TR,5/12/2017,12:00 AM,PEDESTRIAN ON ROADWAY,500 Block Congress Avenue,,Y,APD,5617,Black,Male
CO,5/12/2017,9:00 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",900 Block Waller Creek,,Y,APD,3968,Black,Male
CO,5/13/2017,6:21 PM,HUMAN WASTE,200 Block East 2nd Street,,Y,APD,7699,Hispanic,Female
CM,5/13/2017,3:27 AM,Possession of Drug Paraphernalia,400 Block East 7th Street,,Y,APD,5666,Black,Male
CM,5/13/2017,12:00 AM,PUBLIC INTOXICATION,900 Block East 5th Street,,N,APD,2641,White,Male
CM,5/13/2017,6:28 PM,MISDEMEANOR THEFT C - LESS THAN $100,717 East 7th Street,,Y,APD,7207,Black,Male
CM,5/13/2017,2:27 AM,PUBLIC INTOXICATION,600 Block West 6th Street,,Y,APD,5945,White,Male
CM,5/13/2017,7:00 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,Y,APD,6145,White,Male
CM,5/13/2017,6:21 PM,PUBLIC INTOXICATION,200 Block East 2nd Street,,Y,APD,7699,Hispanic,Female
CM,5/13/2017,11:13 PM,Possession of Drug Paraphernalia,700 Block Red River Street,,Y,APD,7433,White,Male
CM,5/13/2017,12:08 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7699,White,Male
CM,5/13/2017,2:13 AM,PUBLIC INTOXICATION,403 East 6th Street,,Y,APD,7433,Black,Male
CM,5/13/2017,4:40 PM,Possession of Drug Paraphernalia,700 Block Trinity Street,,Y,APD,7759,White,Male
TR,5/14/2017,3:28 PM,PEDESTRIAN CROSSING MIDBLOCK,700 Block Neches Street At 7th Street,,Y,APD,7435,Black,Male
CM,5/14/2017,11:15 AM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,7043,Black,Male
CM,5/14/2017,12:09 AM,DISORDERLY CONDUCT - FIGHTING,317 East 6th Street,,Y,APD,7705,Hispanic,Male
CM,5/14/2017,2:36 AM,PUBLIC INTOXICATION,Trinity Street And East 6th Street,,N,APD,7077,Hispanic,Male
CO,5/14/2017,8:00 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",800 Block Waller Creek,,Y,APD,3968,Black,Female
CO,5/14/2017,11:05 AM,CAMPING IN A PUBLIC PLACE,1200 Waller Creek,,Y,APD,7202,Black,Female
CM,5/14/2017,2:36 AM,PUBLIC INTOXICATION,Trinity Street And East 6th Street,,Y,APD,7077,Hispanic,Male
CO,5/14/2017,7:50 AM,CAMPING IN A PUBLIC PLACE,800 Block Waller Creek,,Y,APD,3968,Black,Male
CM,5/14/2017,6:49 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7415,Black,Male
CO,5/14/2017,4:56 PM,LITTERING,East 7th Street And Trinity Street,,N,APD,7435,Hispanic,Male
CM,5/14/2017,5:15 PM,Possession of Drug Paraphernalia,600 Block San Jacinto Boulevard,,N,APD,7759,Hispanic,Male
CO,5/14/2017,8:00 AM,CAMPING IN A PUBLIC PLACE,800 Block Waller Creek,,Y,APD,3968,Black,Female
CM,5/14/2017,4:20 AM,PUBLIC INTOXICATION,601 East 12th Street,,Y,APD,3379,White,Male
CM,5/14/2017,12:00 AM,PUBLIC INTOXICATION,800 Block West Avenue,,Y,APD,5666,White,Male
CO,5/14/2017,7:25 PM,HUMAN WASTE,500 Block East 6th Street,,N,APD,5617,White,Male
CM,5/14/2017,6:35 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,7415,White,Male
CM,5/14/2017,7:50 AM,Possession of Drug Paraphernalia,800 Block Waller Creek,,Y,APD,3968,Black,Male
CM,5/14/2017,11:15 PM,PUBLIC INTOXICATION,204 East 6th Street,,N,APD,7765,White,Male
CM,5/14/2017,9:10 PM,PUBLIC INTOXICATION,700 Block Neches Street,,Y,APD,7615,Black,Male
CM,5/14/2017,3:06 AM,PUBLIC INTOXICATION,301 Brazos Street,,Y,APD,7802,White,Male
CO,5/14/2017,2:00 AM,OPEN GLASS CONTAINER,500 Block Trinity Street,,N,APD,6145,White,Male
CO,5/14/2017,2:00 AM,OPEN GLASS CONTAINER,500 Block Trinity Street,,Y,APD,6145,Hispanic,Male
CO,5/15/2017,11:10 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",1100 Block Waller Creek,,Y,APD,3968,Black,Male
CM,5/15/2017,12:47 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7945,Black,Male
CO,5/15/2017,7:47 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Drive,,N,APD,7775,White,Male
CM,5/15/2017,11:00 AM,Possession of Drug Paraphernalia,1000 Block Waller Creek,,N,APD,3968,Black,Male
CO,5/15/2017,9:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Neches,,Y,APD,7769,Black,Male
CO,5/15/2017,10:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At Neches,,N,APD,7804,White,Male
CO,5/15/2017,7:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,7th Street And North Ih 35 Service Road,,Y,APD,7775,White,Male
CO,5/15/2017,2:23 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block North Ih 35 Service Road,,Y,APD,3257,White,Male
CM,5/15/2017,6:00 PM,Possession of Drug Paraphernalia,1000 Block Red River Street,,Y,APD,7764,White,Male
CO,5/15/2017,9:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Neches,,N,APD,7804,White,Male
CO,5/15/2017,9:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Neches,,Y,APD,7769,White,Male
CO,5/15/2017,9:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,Neches And 6th Street,,Y,APD,7804,Black,Male
CO,5/15/2017,2:23 PM,AGGRESSIVE SOLICITATION,600 Block North Ih 35 Service Road,,Y,APD,3257,White,Male
CO,5/15/2017,9:53 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Congress Avenue,,Y,APD,6971,White,Male
CO,5/15/2017,7:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,7th Street And Trinity,,Y,APD,7804,Hispanic,Male
CO,5/15/2017,9:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Neches,,Y,APD,7769,Black,Male
CO,5/15/2017,7:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,7th Street And Ih 35 Service Road,,Y,APD,7775,Hispanic,Male
CO,5/15/2017,7:28 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,6145,White,Male
CO,5/16/2017,3:37 PM,AGGRESSIVE SOLICITATION,5th Street And Neches,,Y,APD,6099,White,Male
CO,5/16/2017,2:30 PM,AGGRESSIVE SOLICITATION,306 East 6th Street,,Y,APD,7046,Black,Male
CM,5/16/2017,3:52 PM,Possession of Drug Paraphernalia,700 Block Neches,,N,APD,6099,Hispanic,Male
CM,5/16/2017,4:29 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,N,APD,4560,White,Male
CM,5/16/2017,4:30 PM,Possession of Drug Paraphernalia,600 Block 6th Street,,Y,APD,6099,Hispanic,Male
CM,5/16/2017,2:56 AM,Possession of Drug Paraphernalia,300 Block West 6th Street,,Y,APD,7802,Black,Male
CO,5/16/2017,1:19 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,6127,White,Male
CO,5/16/2017,2:44 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,615 Congress Avenue,,Y,APD,7046,White,Male
CM,5/16/2017,12:02 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,Y,APD,7597,Black,Male
CM,5/16/2017,4:40 PM,Possession of Drug Paraphernalia,600 Block  6th Street,,Y,APD,6099,White,Male
CO,5/16/2017,4:17 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street At Congress Avenue,,N,APD,7796,White,Male
TR,5/16/2017,12:00 AM,PEDESTRIAN CROSSING MIDBLOCK,700 Block Neches Street,,Y,APD,5193,Black,Male
CM,5/16/2017,4:29 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,Y,APD,4560,White,Female
CO,5/17/2017,12:44 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,200 Block North Ih 35 Service Road,,N,APD,6151,White,No Data
CM,5/17/2017,5:45 PM,Possession of Drug Paraphernalia,400 Block East 6th Street,,Y,APD,7284,White,Male
