google_search,lon,lat
"WEST 29TH STREET and SHOAL CREEK BOUVLARD Austin, TX",-97.7461154,30.2908843
"2900 BLOCK HARRIS PARK AVENUE Austin, TX",-97.7327743,30.290287
"2901 HARRIS PARK Austin, TX",-97.7330092,30.2898024
"N CAPITAL TEXAS and RESEARCH BLVD SRVC RD Austin, TX",-97.7427206,30.3913566
"N CAPITAL TEXAS and RESEARCH BLVD SRVC Austin, TX",-97.7422209,30.3916517
"100 BLOCK WEST 6TH STREET Austin, TX",-97.7428199,30.2680679
"RESEARCH BLVD SVRD SB and N CAPITAL OF TEXAS HWY Austin, TX",-97.7486304,30.3924605
"RESEARCH BLVD SVRD and BURNET RD Austin, TX",-97.7280337,30.3726487
"1100 BLOCK RIVERSIDE Austin, TX",-97.7366448,30.2485719
"WALLER CREEK and SABINE Austin, TX",-97.7343753,30.270865
"WALLER CREEK and 7TH STREET Austin, TX",-97.7187189,30.2617417
"WALLER CREEK and 8TH STREET Austin, TX",-97.7279594,30.265618
"NORTH MOPAC EXPRESSWAY AT and WELLS BRANCH PARKWAY Austin, TX",-97.6905765,30.4408928
"NORTH MOPAC EXPRESSWAY and WELLS BRANCH PARKWAY Austin, TX",-97.6905765,30.4408928
"50 BLOCK RAINEY STREET Austin, TX",-97.7398577,30.2567229
"3100 S PLEASANT VALLEY RD Austin, TX",-97.7315495,30.2221438
"LAKECREEK PKWY and N FM 620 Austin, TX",-97.8160657,30.4621471
"4100 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.7227496,30.2340465
"4600 E RIVERSIDE DRIVE Austin, TX",-97.7131718,30.2289784
"CAMERON and 290 Austin, TX",-97.685021,30.3337396
"1600 BLOCK SOUTH 6TH STREET Austin, TX",-97.7623342,30.2508101
"9000 RESEARCH BLVD SVRD Austin, TX",-97.7270288,30.3730736
"NORTH FM 620 and LAKE CREEK PARKWAY Austin, TX",-97.8160657,30.4621471
"LAKE CREEK PKWY / N FM 620 Austin, TX",-97.8160657,30.4621471
"600 BLOCK RIVER STREET Austin, TX",-97.7400431,30.2581564
"4501 E RIVERSIDE DR Austin, TX",-97.7223212,30.2315817
"W 15TH ST and SAN ANTONIO ST Austin, TX",-97.7440927,30.2781704
"700 BLOCK WEST KOENIG LANE Austin, TX",-97.7252791,30.3246141
"700 BLOCK ROBERT E LEE DRIVE Austin, TX",-97.7430608,30.267153
"LAKECREEK PKWY and N US 183 HWY SVRD NB Austin, TX",-97.7963499,30.4618923
"RESEARCH BLVD SRVC and N CAPITAL TEXAS Austin, TX",-97.7405244,30.383679
"3100 SOUTH PLEASANT VALLEY DRIVE Austin, TX",-97.7315495,30.2221438
"500 BLOCK WEST 15TH STREET Austin, TX",-97.7440514,30.2782538
"3100 SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7315495,30.2221438
"US 183 SVRD NB and LAKECREEK PKWY Austin, TX",-97.791684,30.462312
"US HIGHWAY 183 SERVICE ROAD AT and SPICEWOOD SPRINGS ROAD Austin, TX",-97.6913258,30.2486008
"MARY MOORE SEARIGHT DRIVE and WEST SLAUGHTER LANE Austin, TX",-97.8074311,30.1740473
"WILLIAMSON CREEK and MANCHACA Austin, TX",-97.8114497,30.2193403
"907 WEST SLAUGHTER LANE Austin, TX",-97.8082444,30.1587351
"5107 MANCHACAR ROAD Austin, TX",-97.7937397,30.2199351
"N IH 35 SVRD NB and E ST JOHNS AVE Austin, TX",-97.7030973,30.3315699
"ST JOHNS AVENUE AT and NORTH IH 35 SERVICE ROAD Austin, TX",-97.7063914,30.3345882
"2220 BARTON SPRINGS ROAD Austin, TX",-97.771468,30.2687172
"1100 BLOCK RED RIVER STREET Austin, TX",-97.735447,30.2711723
"5100 BLOCK SOUTH 1ST STREET Austin, TX",-97.7783855,30.2130155
"7000 BENNETT AVE Austin, TX",-97.7015566,30.3298333
"400 BLOCK RAINEY STREET and HIKE N BIKE TRAIL Austin, TX",-97.7389076,30.2584258
"1500 E ANDERSON LN SVRD EB Austin, TX",-97.6859918,30.3327844
"8500 BOWLING GREEN DR Austin, TX",-97.7273913,30.3660419
"SOUTH IH 35 SVRD WF and STASSNEY Austin, TX",-97.768291,30.196778
"7000 BLOCK BENNET AVENUE Austin, TX",-97.7015566,30.3298333
"7100 BENNETT AVE Austin, TX",-97.7009962,30.3306737
"500 BLOCK WEST OLTORF STREET Austin, TX",-97.7580426,30.2416209
"8100 RESEARCH BLVD SVRD NB Austin, TX",-97.7152231,30.3529656
"WEST 29TH STREET AT and GUADALUPE STREET Austin, TX",-97.7427992,30.2953853
"7100 BLOCK BENNETT AVENUE Austin, TX",-97.7009962,30.3306737
"7100 BLOCK BENNET AVENUE Austin, TX",-97.7009962,30.3306737
"7000 BLOCK BENNET AVEENUE Austin, TX",-97.7015566,30.3298333
"MANOR RD and ED BLUESTEIN BLVD SVRD SB Austin, TX",-97.6639668,30.3131263
"N IH 35 SVRD SB and E ST JOHNS Austin, TX",-97.7048525,30.3278815
"2525 WEST ANDERSON LANE Austin, TX",-97.7326513,30.3552151
"2410 BLOCK DURWOOD STREET Austin, TX",-97.7587386,30.2407594
"2120 BLOCK DURWOOD AVENUE Austin, TX",-97.7569217,30.2425284
"2124 DURWOOD AVENUE Austin, TX",-97.7569217,30.2425284
"6900 BLOCK BENNETT AVENUE Austin, TX",-97.7024897,30.3283457
"6900 BENNETT AVE Austin, TX",-97.7024897,30.3283457
"7000 BENNET AVE Austin, TX",-97.7015566,30.3298333
"7000 BENNTT AVE Austin, TX",-97.7015566,30.3298333
"1000 BLOCK EAST 41ST STREET Austin, TX",-97.7183529,30.2981003
"N FM and N CAPITAL TEXAS Austin, TX",-97.8472323,30.4151684
"NORTH LAKE CREEK PARKWAY AT and NORTH FM 620 ROAD Austin, TX",-97.7925417,30.4721861
"2400 E RIVERSIDE DR WB Austin, TX",-97.7251543,30.2367434
"6900 BLOCK N FM 620 ROAD Austin, TX",-97.8549196,30.4027656
"6900 BLOCK NORTH FM 620 Austin, TX",-97.8549196,30.4027656
"4100 S LAMAR BLVD NB Austin, TX",-97.7944649,30.2354362
"800 BLOCK RED RIVER STREET Austin, TX",-97.7365015,30.2683569
"700 BLOCK AZIE MORTON ROAD Austin, TX",-97.7672333,30.2628111
"700 BLOCK AZIE MORTON Austin, TX",-97.7672333,30.2628111
"600 BLOCK AZIE MORTON Austin, TX",-97.769608,30.261634
"RESEARCH BOULEVARD SERVICE ROAD AT and OHLEN ROAD Austin, TX",-97.7162153,30.3645463
"1800 MONTOPOLIS DR Austin, TX",-97.7024675,30.2264722
"1800 BLOCK MONTOPOLIS DRIVE Austin, TX",-97.7024675,30.2264722
"1800  BLOCK MONTOPOLIS DRIVE Austin, TX",-97.7024675,30.2264722
"E RIVERSIDE DR and S PLEASANT VALLEY RD Austin, TX",-97.7228689,30.234143
"DUVAL ROAD AT and RESEARCH BOULEVARD SERVICE ROAD Austin, TX",-97.7479486,30.4194095
"1900 BLOCK PLEASANT VALLEY DRIVE Austin, TX",-97.7217306,30.2353935
"EASTRIVERSIDE DRIVE AT and COUNTRY CLUB Austin, TX",-97.7089973,30.2276041
"4500 EAST RIVERSIDE DRIVE Austin, TX",-97.7204632,30.2324663
"1900 COUNTRY CLUB RD Austin, TX",-97.7079121,30.2292551
"E RIVERSIDE DR Austin, TX",-97.7166548,30.2313978
"1600 OHLEN RD Austin, TX",-97.7153791,30.3643857
"13200 N FM 620 Austin, TX",-97.7934738,30.470618
"GREAT HILLS TRAIL AND RESEARCH BOULEVARD Austin, TX",-97.7469041,30.3941752
"GREAT HILLS TRAIL and RESEARCH SB Austin, TX",-97.7449108,30.3945533
"703 WEST 2ND STREET Austin, TX",-97.7503689,30.2657605
"702 WEST 2ND STREET Austin, TX",-97.7501056,30.2662835
"2410 DURWOOD Austin, TX",-97.7587386,30.2407594
"2400 BLOCK DURWOOD AVENEUE Austin, TX",-97.7579667,30.2413254
"2400 BLOCK DURWOOD AVENUE Austin, TX",-97.7579667,30.2413254
"7600 BLOCK NORTH IH 35 Austin, TX",-97.7348636,30.2648929
"5725 AIRPORT BLVD Austin, TX",-97.7125538,30.3204463
"2201 BLOCK BARTON SPRINGS Austin, TX",-97.7713831,30.2639749
"800 E KOENIG LN SVRD WB Austin, TX",-97.7119225,30.3212183
"200 E SLAUGHTER Austin, TX",-97.7828703,30.1669991
"RESEARCH BOULEVARD SERVICE ROAD and NORTH CAPITAL OF TEXAS HIGHWAY Austin, TX",-97.7405244,30.383679
"500 BLOCK  VARGAS ROAD Austin, TX",-97.69108969999999,30.237541
"100 BLOCK SLAUGHTER LANE Austin, TX",-97.786861,30.16712159999999
"1710 BLOCK SOUTH CONGRESS AVENUE Austin, TX",-97.75112399999999,30.2467566
"1610 SOUTH CONGRESS AVENUE Austin, TX",-97.7508799,30.2474094
"2000 SLAUGHTER LN Austin, TX",-97.82420499999999,30.174522
"200 BLOCK SLAUGHTER LANE Austin, TX",-97.7927358,30.1675326
"1500 BLOCK TOOMEY ROAD Austin, TX",-97.758836,30.2640152
"12500 BLOCK WEST PARMER LANE Austin, TX",-97.77973759999999,30.5306802
"1903 BLOCK EAST STASSNEY LANE Austin, TX",-97.7595177,30.195801
"1900 BLOCK EAST STASSNEY LANE Austin, TX",-97.75912249999999,30.1959457
"2200 BLOCK WEST BEN WHITE BOULEVARD Austin, TX",-97.7915191,30.2319729
"4300 BLOCK MANCHACA ROAD Austin, TX",-97.7879853,30.2309619
"4300 MANCHACA RD Austin, TX",-97.7879853,30.2309619
"NORTH FM 620  AT and ANDERSON MILL ROAD Austin, TX",-97.8257457,30.4554746
"FM 620 and ANDERSON MILL Austin, TX",-97.8257457,30.4554746
"ANDERSON MILL ROAD AT and NORTH FM 620 Austin, TX",-97.8257457,30.4554746
"ANDERSON MILL  AT and NORTH FM 620 Austin, TX",-97.8257457,30.4554746
"700 RED RIVER ST Austin, TX",-97.736955,30.267771
"N FM 620 and ANDERSON MILL Austin, TX",-97.8257457,30.4554746
"10000 BLOCK LAKE CREEK PARKWAY Austin, TX",-97.7876699,30.4660307
"CAP TEX and FM 2222 Austin, TX",-97.78115240000001,30.4476263
"10107 RESEARCH BLVD SVRD NB Austin, TX",-97.7438771,30.3927426
"2200 BLOCK PARK BEND DRIVE Austin, TX",-97.70314710000001,30.4094715
"AVERY RANCH BOULEVARD and WEST PARMER LANE Austin, TX",-97.7756165,30.4981557
"2203 BLOCK BLUE MEADOW DRIVE Austin, TX",-97.76432299999999,30.181366
"100 WEST STASSNEY LANE Austin, TX",-97.77481159999999,30.2050032
"10700 BLOCK NORTH MOPAC EXPRESSWAY Austin, TX",-97.7383602,30.3780722
"10700 NORTH MOPAC EXPRESSWAY Austin, TX",-97.7383602,30.3780722
"RESEARCH BOULEVARD SERVICE ROAD and WEST BRAKER LANE Austin, TX",-97.74288999999999,30.3996615
"WEST BEN WHITE BOULEVARD SERVICE ROAD and PACK SADDLE PASS Austin, TX",-97.79219900000001,30.231055
"WEST BEN WHITE BOULEVARD and PACK SADDLE PASS Austin, TX",-97.79197339999999,30.2312649
"BEN WHITE BOULEVARD SERVICE ROAD and SOUTH CONGRESS AVENUE Austin, TX",-97.7596614,30.2309976
"PACK SADDLE and BEN WHITE Austin, TX",-97.79197339999999,30.2312649
"PACK SADDLE PASS and BEN WHITE BOULEVARD Austin, TX",-97.79197339999999,30.2312649
"MANCHACA ROAD and BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.7880375,30.2290952
"CONGRESS and BEN WHITE Austin, TX",-97.763598,30.223409
"PACK SADDLE PASS and WEST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.79219900000001,30.231055
"PACK SADDLE PASS and EAST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.79219900000001,30.231055
"5201 BERKMAN DRIVE Austin, TX",-97.6976228,30.3048581
"BEN WHITE BOULEVARD SERVICE ROAD and IH 35 SERVICE ROAD Austin, TX",-97.75970869999999,30.2190219
"700 E BEN WHITE WB Austin, TX",-97.755293,30.218991
"4200 BLOCK CONGRESS AVENUE AT and BEN WHITE BOULEVARD Austin, TX",-97.7649204,30.2213096
"CONGRESS AVENUE and BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.75970869999999,30.2190219
"4300 BLOCK MENCHACA ROAD Austin, TX",-97.7879853,30.2309619
"4300 MENCHACA Austin, TX",-97.7879853,30.2309619
"2200 BEN WHITE SVRD Austin, TX",-97.7410293,30.2165247
"2200 BLOCK BEN WHITE BOULEVARD SERVICE and ROAD Austin, TX",-97.75970869999999,30.2190219
"2200 BLOCK BEN WHITE SERVICE ROAD Austin, TX",-97.7410293,30.2165247
"2300 W BEN WHITE Austin, TX",-97.7914251,30.2334001
"1900 WEST BEN WHITE BOULEVARD Austin, TX",-97.7867185,30.22968239999999
"WEST BEN WHITE BOULEVARD AT and LAMAR BOULEVARD Austin, TX",-97.7956313,30.2342779
"4300 BEN WHITE SVRD Austin, TX",-97.7334254,30.2157918
"114 W BEN WHITE SVRD Austin, TX",-97.7639512,30.2236739
"110 BLOCK WEST BEN WHITE BOULEVARD and SERVICE ROAD Austin, TX",-97.7798793,30.2284981
"WEST BEN WHITE BOULEVARD AT and PACK SADDLE PASS Austin, TX",-97.79197339999999,30.2312649
"W BEN WHITE BLVD and MANCHACA RD Austin, TX",-97.7885413,30.229629
"W BEN WHITE BLVD and MANCHACA RS Austin, TX",-97.7885413,30.229629
"NORTH CAPITOL OF TEXAS HIGHWAY and RESEARCH BOULEVARD Austin, TX",-97.7443261,30.3898524
"BEN WHITE and PACK SADDLE Austin, TX",-97.79197339999999,30.2312649
"BEN WHITE BOULEVARD AT and PACK SADDLE PASS Austin, TX",-97.79197339999999,30.2312649
"BENWHITE and S CONGRESS AVE Austin, TX",-97.763598,30.223409
"BEN WHITE and S CONGRESS AVE Austin, TX",-97.763598,30.223409
"LAKE CREEK PARKWAY and N FM 620 Austin, TX",-97.8160657,30.4621471
"N LAKE CREEK PKWY and N FM 620 RD Austin, TX",-97.7925417,30.4721861
"NORTH FM 620 ROAD and WEST PARMER LANE Austin, TX",-97.7656852,30.477097
"FM 2222 and RIVER PLACE Austin, TX",-97.8445656,30.3926787
"4300 MANCHACA and W BEN WHITE Austin, TX",-97.78790560000002,30.2309676
"2100WE W BEN WHITE Austin, TX",-97.7702609,30.22817049999999
"4000 CONGRESS and BENWHITE Austin, TX",-97.76287099999999,30.224457
"100 BEN WHITE and CONGRESS Austin, TX",-97.76287099999999,30.224457
"200 E BEN WHITE EB SVC Austin, TX",-97.7609892,30.2222385
"W BEN WHITE BLVD and PACKSADDLE PASS Austin, TX",-97.79197339999999,30.2312649
"W BEN WHITE BLVD and S CONGRESS AVE Austin, TX",-97.763598,30.223409
"2400 W BEN WHITE BLVD Austin, TX",-97.79326209999999,30.2331102
"112 W BEN WHITE BLVD Austin, TX",-97.7639444,30.2236695
"WEST BEN WHITE BOULEVARD and CONGRESS AVENUE Austin, TX",-97.763598,30.223409
"100 W BEN WHITE BLVD Austin, TX",-97.763915,30.2236304
"9200 W PARMER Austin, TX",-97.76427249999999,30.4781009
"3300 BLOCK WEST AVENUE Austin, TX",-97.7432664,30.3013309
"NORTH CAPITAL OF TEXAS HIGHWAY AT and RESEARCH BOULEVARD Austin, TX",-97.7443261,30.3898524
"700 W WILLIAM CANNON DR Austin, TX",-97.7878791,30.1977474
"700 BLOCK WEST WILLIAM CANNON DRIVE Austin, TX",-97.7878791,30.1977474
"ANDERSON MILL RD and N US HWY 183 SVRD NB Austin, TX",-97.78318940000001,30.4426325
"RANCH ROAD 2222 AT and NORTH CAPITAL OF TEXAS HIGHWAY Austin, TX",-97.7905186,30.3592109
"FM 2222 and N CAP TEX Austin, TX",-97.7430608,30.267153
"TERMINAL 6 Austin, TX",-97.7401034,30.2674341
"3400 W SLAUGHTER LN Austin, TX",-97.8474412,30.182946
"RANCH ROAD 2222 and NORTH CAPITAL OF TEXAS HIGHWAY Austin, TX",-97.7905186,30.3592109
"NORTH CAPITAL OF TEXAS HIGHWAY AT and RANCH ROAD 2222 Austin, TX",-97.7905186,30.3592109
"BRAKER and N RESEARCH SVRD NB Austin, TX",-97.7449589,30.4011046
"N RESEARCH SVRD SB and BRAKER Austin, TX",-97.7449589,30.4011046
"PARMER and AVERY RANCH Austin, TX",-97.7756165,30.4981557
"STASSNEY and SOUTH 1ST ST Austin, TX",-97.7815497,30.2084327
"CAMERON ROAD and US HIGHWAY 290 Austin, TX",-97.682636,30.3366891
"ANDERSON MILL ROAD and NORTH FM 620 Austin, TX",-97.8257457,30.4554746
"SOUTH IH 35  SERVICE ROAD and EAST OLTORF STREET Austin, TX",-97.73918289999999,30.2352567
"500 BLOCK SABINE STREET Austin, TX",-97.7365336,30.2652668
"500 E 7TH Austin, TX",-97.7375115,30.2678638
"500 BLOCK EAST 7TH STREET Austin, TX",-97.7375115,30.2678638
"7300 BLOCK NORTH IH 35 SERVICE ROAD Austin, TX",-97.59069009999999,30.8529411
"500 TRINITY ST Austin, TX",-97.7396808,30.2661534
"900 BLOCK WEST 10TH STREET Austin, TX",-97.75170759999999,30.2749728
"SOUTH IH 35 SERVICE ROAD AT and EAST SLAUGHTER LANE Austin, TX",-97.793543,30.1565504
"800 BLOCK EAST KOENIG LANE SERVICE ROAD Austin, TX",-97.71456959999999,30.3194922
"N CAP TEX and RESEARCH SVC RS Austin, TX",-97.78988,30.2268861
"NORTH CAPITAL OF TEXAS HIGHWAY and RESEARCH BOULEVARD SERVICE ROAD Austin, TX",-97.74272060000001,30.3913566
"EAST WILLIAM CANNON DRIVE AT and SOUTH IH 35 SERVICE ROAD Austin, TX",-97.7518005,30.1817662
"MANORBRD and ROGGE PN Austin, TX",-97.6812839,30.30454899999999
"400 E 6TH STREET Austin, TX",-97.7390604,30.2673915
"5900 BLOCK NORTH FM 620 Austin, TX",-97.87490439999999,30.3937999
"404 E 6TH ST Austin, TX",-97.73897450000001,30.2671848
"6000 N IH 35 SVRD NB Austin, TX",-97.7338972,30.2679472
"200 BLOCK GUADALUPE STREET Austin, TX",-97.74780810000001,30.26533939999999
"NORTH FM 620 AT and PARMER LANE Austin, TX",-97.76450059999999,30.4760196
"SOUTH 1ST STREET and WEST SLAUGHTER LANE Austin, TX",-97.7996268,30.1724679
"FM 2222 and N FM 620 Austin, TX",-97.85163089999999,30.4042242
"NORTH FM 620 AT and RANCH ROAD Austin, TX",-97.9440025,30.3849262
"N FM 620 and ANDERSON Austin, TX",-97.8268689,30.4538987
"500 BLOCK EAST POWELL LANE Austin, TX",-97.6991682,30.3461303
"BURLESON ROAD AT EAST BEN WHITE BOULEVAR and D Austin, TX",-97.73431599999999,30.2144638
"8th Street Austin, TX",-97.72795939999999,30.265618
"Ih 35 Austin, TX",-97.7350092,30.264931700000002
"6th Street Austin, TX",-97.7567289,30.272577
"San Jacinto Austin, TX",-97.73676390000001,30.2771636
"7th Street Austin, TX",-97.7187189,30.2617417
"East 6th Street Austin, TX",-97.73502739999999,30.2658909
"600 Block North Ih 35 Service Road And Austin, TX",-97.7051168,30.3154622
"426 East 6th Street Austin, TX",-97.7383527,30.2670859
"Trinity Street Austin, TX",-97.73639999999999,30.2749748
"10th Street Austin, TX",-97.75864059999999,30.278192
"East 7th Street Austin, TX",-97.7187189,30.2617417
"Red River Street Austin, TX",-97.7272569,30.2855467
"East 8th Street Austin, TX",-97.72795939999999,30.265618
"Cummings Street Austin, TX",-97.7394157,30.2556096
"3rd Street Austin, TX",-97.7586532,30.2483322
"5th Street Austin, TX",-97.7573185,30.2713613
"800 Block Guadalupe Street Austin, TX",-97.74599909999999,30.2713027
"4th Street Austin, TX",-97.75018659999999,30.2681057
"11th Street Austin, TX",-97.7279638,30.2687126
"Neches Street Austin, TX",-97.737563,30.268639
"East 11th Street Austin, TX",-97.7279638,30.2687126
"East Cesar Chavez Street Austin, TX",-97.72070889999999,30.2557422
"IH 35 35 SVRD NB Austin, TX",-97.72355130000001,30.2872866
"IH 35 Austin, TX",-97.7350092,30.264931700000002
"N IH35 SVRD NB Austin, TX",-97.72355130000001,30.2872866
"E 7TH ST Austin, TX",-97.7187189,30.2617417
"WEST 5TH STREET Austin, TX",-97.7573185,30.2713613
"SOUTH IH 35 SERVICE ROAD Austin, TX",-97.59069009999999,30.8529411
"SOUTH IH 35 Austin, TX",-97.717685,30.2984689
"CAPITAL OF TEXAS HWY Austin, TX",-97.79392860000002,30.3543608
"MANCHACA ROAD Austin, TX",-97.81103209999999,30.1942054
"MANCHACA RD Austin, TX",-97.81103209999999,30.1942054
"BEN WHITE BOULEVARD Austin, TX",-97.72102009999999,30.2138355
"MANCHACA Austin, TX",-97.8330491,30.1405249
"SPICEWOOD SPRINGS ROAD Austin, TX",-97.7771276,30.3958306
"IH 35 SERVICE ROAD Austin, TX",-97.6905488,30.6330627
"SOUTH IH 35 SERVICE ROAD AT Austin, TX",-97.59069009999999,30.8529411
"WEST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.7745674,30.2261149
"WATERFORD CENTRE BOULEVARD Austin, TX",-97.7274145,30.37746109999999
"WATERFORD CENTRE Austin, TX",-97.7274145,30.37746109999999
"100 BLOCK EAST BEN WHITE BOULEVARD Austin, TX",-97.76220239999999,30.2209487
"WILLIAM CANNON DRIVE AT Austin, TX",-97.8285985,30.2131025
"WILLIAM CANNON DRVIE Austin, TX",-97.8285985,30.2131025
"ROSEWOOD AVENUE Austin, TX",-97.715603,30.2702532
"OAK KNOLL DRIVE Austin, TX",-97.7597454,30.428311
"WILLIAM CANNON Austin, TX",-97.8285985,30.2131025
"NORTH IH 35 SERVICE ROAD Austin, TX",-97.6746481,30.4123266
"51ST STREET Austin, TX",-97.6936686,30.301454
"RIVERSIDE DRIVE Austin, TX",-97.7166548,30.2313978
"EAST SLAUGHTER LANE Austin, TX",-97.75792609999999,30.1519482
"6TH STREET Austin, TX",-97.7567289,30.272577
"SOUTH IH 35 AT Austin, TX",-97.717685,30.2984689
"SOUTH I H 35 Austin, TX",-97.717685,30.2984689
"BRODIE LANE Austin, TX",-97.8454709,30.1902458
"METRIC BOULEVARD Austin, TX",-97.70270479999999,30.4008626
"BURNET ROAD Austin, TX",-97.7301739,30.3585973
"US 183 Austin, TX",-97.6913258,30.2486008
"ENFIELD DRIVE Austin, TX",-97.76733139999999,30.2877953
"RESEARCH BOULEVARD Austin, TX",-97.7464844,30.414693
"BAKER LANE Austin, TX",-97.7152524,30.3903915
"SOUTH CONGRESS AVENUE Austin, TX",-97.750153,30.2483072
"WEST WILLIAM CANNON Austin, TX",-97.8285985,30.2131025
"NORTH MOPAC EXPRESSWAY Austin, TX",-97.7383602,30.3780722
"CAMERON ROAD Austin, TX",-97.6905642,30.3288816
"SOUTH LAMAR BOULEVARD Austin, TX",-97.78009379999999,30.2452249
"SLAUGHTER LANE Austin, TX",-97.84734519999999,30.182426
"3300 BLOCK WEST ANDERSON LANE Austin, TX",-97.74255029999999,30.3618593
"DUVAL Austin, TX",-97.71993669999999,30.3142291
"SOUTH IH35 EAST FRONTAGE AT Austin, TX",-97.72479369999999,30.2861002
"US HIGHWAY 290 Austin, TX",-97.7350092,30.264931700000002
"MONTOPOLIS DRIVE Austin, TX",-97.7034758,30.2248747
"BRAKER LANE Austin, TX",-97.7152524,30.3903915
"CONGRESS AVENUE Austin, TX",-97.742813,30.268066
"LAKE CREEK PARKWAY Austin, TX",-97.7976468,30.4605056
"POND SPRINGS ROAD Austin, TX",-97.77944869999999,30.4460781
"WILLIAM CANNON DRIVE Austin, TX",-97.8285985,30.2131025
"US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.66784659999999,30.2802677
"US HIGHWAY 71 SERVICE ROAD AT Austin, TX",-97.8084603,30.2320607
"SOUTH I H 35 SERVICE ROAD Austin, TX",-97.59069009999999,30.8529411
"SOUTHWEST PARKWAY AT Austin, TX",-97.8683825,30.2566913
"LAKE CREEK PARKWAY AT Austin, TX",-97.7976468,30.4605056
"SOUTH I H 35 SERVICE ROAD AT Austin, TX",-97.59069009999999,30.8529411
"EAST RIVERSIDE DR AT Austin, TX",-97.7166548,30.2313978
"NORTH US HIGHWAY 183 AT Austin, TX",-97.6913258,30.2486008
"S CONGRESS Austin, TX",-97.7748074,30.2049701
"SOUTH I H 35 EAST FRONTAGE Austin, TX",-97.793543,30.1565504
"U S HIGHWAY 183 AT Austin, TX",-97.6913258,30.2486008
"US HIGHWAY 183 AT Austin, TX",-97.6913258,30.2486008
"EAST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.75970869999999,30.2190219
"DUVAL ROAD Austin, TX",-97.732096,30.4127813
"13700 BLOCK OF US HIGHWAY 183 SERVICE Austin, TX",-99.38823649999999,40.8077704
"WEST BEN WHITE BOULEVARD Austin, TX",-97.7753755,30.2272657
"1900 BLOCK OF BEN WHITE BOULEVARD AT Austin, TX",-97.74455979999999,30.2166527
"WEST BEN WHITE BOULEVARD AT Austin, TX",-97.7753755,30.2272657
"9000 BLOCK RESEARCH BOULEVARD SERVICE Austin, TX",-97.7270288,30.3730736
"US HIGHWAY 183 Austin, TX",-97.6913258,30.2486008
"4600 TO 4400 BLOCK NORTH I H 35 SERVICE Austin, TX",-97.7338972,30.2679472
"US HIGHWAY 183 SERVICE ROAD AT Austin, TX",-97.66784659999999,30.2802677
"LAKELINE MALL DRIVE AT Austin, TX",-97.7930033,30.4754581
"SPICEWOOD SPRINGS ROAD AT Austin, TX",-97.7771276,30.3958306
"10700 BLOCK RESEARCH BOULEVARD SERVICE Austin, TX",-97.7475065,30.3986599
"CAPITAL OF TEXAS HIGHWAY AT Austin, TX",-97.79392860000002,30.3543608
"WEST HOWARD LANE Austin, TX",-97.68366979999999,30.4302817
"SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.74041079999999,30.2067971
"ATLANTA ST Austin, TX",-97.7704765,30.2772715
"LAKE AUSTIN BOULEVARD Austin, TX",-97.77877629999999,30.2859096
"SPICEWOOD SPRINGS Austin, TX",-97.75559129999999,30.369315
"SOUTH IH35 SERVICE ROAD AT Austin, TX",-97.7976178,30.1373595
"LAKECREEK DRIVE AT Austin, TX",-97.7976468,30.4605056
"WEST SOUTH HIGHWAY 71 AT Austin, TX",-97.7697702,30.2269133
"WEST WILLIAM CANNON DRIVE Austin, TX",-97.8285985,30.2131025
"EAST US HIGHWAY 290 SERVICE ROAD AT Austin, TX",-97.826242,30.2353263
"CAMERON ROAD AND Austin, TX",-97.6905642,30.3288816
"LAKE AUSTIN BOULEVARD AT Austin, TX",-97.77877629999999,30.2859096
"WEST WILLIAM CANNON DRIVE AT Austin, TX",-97.8285985,30.2131025
"NORTH I H 35 SERVICE ROAD Austin, TX",-97.6746481,30.4123266
"E SLAUGHTER LN Austin, TX",-97.75792609999999,30.1519482
"S IH 35 NB SVRD Austin, TX",-97.79061949999999,30.1456402
"S IH 35 SB SVRD Austin, TX",-97.793543,30.1565504
"CAMERON ROAD AT Austin, TX",-97.6905642,30.3288816
"KOENIG LANE Austin, TX",-97.72857049999999,30.329431
"SOUTH IH 35 W Austin, TX",-97.717685,30.2984689
"SOUTH IH 35 EF Austin, TX",-97.7605469,30.2051938
"SOUTH  I H 35 SERVICE ROAD Austin, TX",-97.59069009999999,30.8529411
"SOUTHH I H 35 SERVICE ROAD Austin, TX",-97.59069009999999,30.8529411
"5200 BLOCK SOUTH MOPAC EXPRESSWAY Austin, TX",-97.8882814,30.173391
"2200 BLOCK BEN WHITE Austin, TX",-97.7410293,30.2165247
"EAST 51ST STREET AT Austin, TX",-97.6936686,30.301454
"1100 SOUTH IH 35 SERVICE ROAD Austin, TX",-97.46711599999999,31.0473661
"BURNET ROAD AT Austin, TX",-97.7301739,30.3585973
